id	logFC	AveExpr	t	P.Value	adj.P.Val	B
VHL	-0.069818928125	4.843939921875	-4.12747233219216	8.85364857164222e-05	0.0125248100114956	1.30038404504047
POLB	0.144532103125001	8.7795794390625	4.12590788870443	8.90347558531148e-05	0.0125248100114956	1.29529485213197
RPL23A	0.0625908628906257	13.7341226212891	4.12162649563652	9.04121984162723e-05	0.012529906561626	1.28137356200113
BRSK2	0.105089537500001	5.624365121875	4.12032563157877	9.08347674442198e-05	0.012529906561626	1.27714551118498
POLR2H	0.157133428125	8.154401378125	4.11516753814626	9.25290861986324e-05	0.0126408966991362	1.2603890689949
DVL1	-0.190172557812499	6.83297504921875	-4.1055213776471	9.57795610817605e-05	0.0129603428938062	1.22908855374297
MSN	-0.167280615624999	11.5673150671875	-4.10144471832478	9.71860407118053e-05	0.0130265968531446	1.21587436276089
CLCA1	0.12546541875	6.8786176375	4.09099467602918	0.000100882675839205	0.0133957108254526	1.18203948876563
HIVEP2	-0.0915712929687495	5.70657008554687	-4.08618706140959	0.000102628390389303	0.01348699736981	1.16649200127948
PSMD3	-0.2426387265625	6.66094216953125	-4.0832864735699	0.000103695641886804	0.01348699736981	1.15711734847506
CCT5	0.1770680578125	10.2606918289062	4.08133971253087	0.00010441791319532	0.01348699736981	1.15082783308635
MANBA	0.1638468265625	9.14969370859375	4.07240115768464	0.000107796750332187	0.0137979840425199	1.12197414237517
ABCB7	0.157379987500001	7.410372990625	4.069550920955	0.000108896078161488	0.0138142453439145	1.1127820829147
SLC29A3	0.150023375000001	8.460566171875	4.06297837702815	0.000111472300717131	0.0139153585592807	1.09160124985165
UBE2G2	0.148003801562499	7.855741353125	4.06252551467457	0.000111651947899634	0.0139153585592807	1.09014265387253
LETMD1	0.135554818750001	8.050103675	4.05943537552909	0.000112885228614705	0.0139467245926759	1.08019260451346
CACNA1A	-0.0977152416666665	5.9044176125	-4.0410039416817	0.000120517526611392	0.0143268981400519	1.02094575562283
LOC100507353	-0.0977152416666665	5.9044176125	-4.0410039416817	0.000120517526611392	0.0143268981400519	1.02094575562283
NPRL2	0.107560325	7.30327839296875	4.03905165772378	0.000121354379598602	0.0143268981400519	1.01468042032876
SLC25A11	-0.18619910625	7.84820832890625	-4.03809798050349	0.00012176520228262	0.0143268981400519	1.0116205576116
PYGM	0.101095851562501	5.62881385234375	4.0368532225434	0.00012230342530341	0.0143268981400519	1.00762746724171
PTENP1	0.184608509375001	9.9455762328125	4.03563386791463	0.000122832878450963	0.0143268981400519	1.00371663953098
MAN2A1	0.2493734171875	9.03081020859375	4.03520195857657	0.000123020944051684	0.0143268981400519	1.0023315626705
ADAM17	-0.149650933854166	7.20219133723958	-4.0328178016511	0.000124064058842387	0.014330911772623	0.994687606023497
SNX5	0.163439284375	9.2918688265625	4.02463625666768	0.000127708594706425	0.014632933174104	0.968478587687214
GSAP	0.2311207109375	9.650928334375	4.01738426666689	0.000131024780966472	0.0148928007037731	0.945276151251575
ACTN2	0.0556496914062495	5.97252481210938	4.01195021581039	0.000133563660897794	0.0150608928098084	0.927907922078378
SMAGP	0.141599618750001	7.035059934375	4.00823821166974	0.000135325038048332	0.015139355437722	0.916052447120134
NFKBIA	-0.318283106250001	11.073208734375	-3.99663105367024	0.00014097768796355	0.0154605007461052	0.879027327205157
DAP3	0.1463445765625	9.42272179921875	3.99098697310687	0.000143807517730838	0.0154605007461052	0.861048820483686
DAPK3	-0.1352884359375	6.086605246875	-3.98968092087805	0.00014447006590381	0.0154605007461052	0.856890916881307
MIR637	-0.1352884359375	6.086605246875	-3.98968092087805	0.00014447006590381	0.0154605007461052	0.856890916881307
ANAPC1	0.1396900109375	7.24141951484375	3.98875913803601	0.000144939438954289	0.0154605007461052	0.853956894857015
LOC730268	0.1396900109375	7.24141951484375	3.98875913803601	0.000144939438954289	0.0154605007461052	0.853956894857015
RPEL1	0.1487837640625	7.02297407421875	3.9870517326143	0.000145812718185395	0.0154605007461052	0.848523416109642
NAP1L2	-0.0603650421874996	4.75005413984375	-3.98033941969704	0.000149294997412238	0.0157124690609858	0.827177545419624
BICD2	-0.165993264583333	8.19290761927083	-3.97497898403809	0.000152133065741685	0.0158934308680725	0.810147682551845
ACAA2	0.10465312265625	7.67856696679688	3.95919874866168	0.000160791264095679	0.0166229379150828	0.760101924940254
ELMO2	-0.145323545833332	8.08540503333333	-3.95802128832935	0.000161455900357645	0.0166229379150828	0.756372943019737
SMCP	0.105182321875	6.85118214375	3.94807507819687	0.000167176215815174	0.0170196131360436	0.724902704395016
SLC25A5	0.112227884375001	11.5181473984375	3.94717300020613	0.000167704521329258	0.0170196131360436	0.722051068957427
FIG4	0.131896490624999	9.5358775015625	3.9404539565669	0.000171690187457284	0.0173005261233552	0.700824444558456
BAZ2A	-0.0850768820312498	7.085849528125	-3.93473682196418	0.000175152834007314	0.0175009249244069	0.682781816665837
OPA3	-0.1198104859375	5.10519770078125	-3.93312272651282	0.000176142473549421	0.0175009249244069	0.677691046767618
NPY	0.105309885937499	6.14646379921875	3.92994232414292	0.000178108146330173	0.0175733371045771	0.66766426986116
SAP130	0.163102928125	7.7420102171875	3.92244468626164	0.000182825598109493	0.0179143868823426	0.644047890514644
EIF3D	0.123725859375001	10.4893274890625	3.91978318851325	0.000184528782760635	0.0179574311333089	0.635671774795218
NIT2	0.192768821875	7.1935284875	3.91390444890511	0.000188344787665899	0.0182041002935857	0.617183896855837
SOAT2	-0.110766226562499	6.45090229765625	-3.9106362129907	0.000190498817012315	0.0182878864331823	0.606913681050885
WT1-AS	0.1012466421875	5.98337401015625	3.90809403460342	0.000192190600108768	0.0183264701097005	0.598928993238238
WNT1	0.10817851875	5.363168321875	3.90414411635813	0.000194847774869036	0.0184559812355951	0.586529604587529
ITPKB	-0.165255967187499	6.97031840859375	-3.90064847708205	0.000197228643069706	0.0185577785479098	0.575563222580433
BOLA1	0.0975071218750004	5.7798701796875	3.89645695141132	0.000200120188899835	0.0187059713413741	0.562422355362499
MFSD10	-0.317758140625	6.980881375	-3.89274263559075	0.00020271638914314	0.0187888887393113	0.55078545747144
LASP1	-0.1286454109375	10.2673726210938	-3.89141510477497	0.000203652087968324	0.0187888887393113	0.546628117404183
MITF	-0.148057025	6.75948958125	-3.88283195969446	0.000209802310564999	0.0191395183544154	0.519771694351255
ARL4C	0.178956538671876	6.81576123417969	3.88235842767863	0.000210146738688683	0.0191395183544154	0.518291178622561
HIPK1	-0.158805403906251	8.91164572148437	-3.87527512832121	0.000215363841766924	0.0194897418077991	0.496159387836411
AC003989.4	0.10539295625	6.091469846875	3.86981441722642	0.000219470166859465	0.0197356463970841	0.47911584663477
PCSK1N	0.108247625	6.5401005296875	3.8658148130755	0.00022252515907095	0.0198845123275475	0.466642815391138
SETSIP	0.160405481250001	9.3177450425	3.85721449328392	0.000229232573189568	0.0202478524850972	0.439851463729029
TSNAX	-0.2321369671875	8.70117116484375	-3.85695053764205	0.000229441459044246	0.0202478524850972	0.439029834130082
TTC27	0.1573373515625	6.48061746484375	3.8453503828251	0.000238803267189498	0.0209439309890641	0.402958736955903
SRSF8	0.12479316484375	8.54791599101562	3.83189835171088	0.00025011674497456	0.0218015871938562	0.361220875223938
RP2	-0.2738040515625	8.28445207265625	-3.82631531374109	0.000254961008989486	0.0220823060670754	0.343927291305833
VCP	-0.123196503906249	8.49964589335938	-3.82462447538699	0.000256445699680985	0.0220823060670754	0.33869324619993
FRAT2	-0.220098146875001	9.4993745359375	-3.8218740205624	0.000258878472522025	0.0221575020336924	0.330182468571406
MIA3	0.102151060937501	7.284059253125	3.81864785211131	0.000261760101468046	0.0222699851596288	0.320204965908175
CYSLTR2	-0.1096373390625	5.88079154609375	-3.81498014670791	0.000265073314765664	0.0223993506591039	0.308868866339697
FAM129A	-0.33681290859375	8.40333577070312	-3.81348685091318	0.000266433717721605	0.0223993506591039	0.304255521327722
C6orf48	0.144111410937501	10.0745638429688	3.81133344968602	0.000268407223624091	0.0224325284308887	0.297605022818451
CCT4	0.130235759375	10.4494609671875	3.79243251644701	0.000286338247384082	0.0236986500346888	0.239341520917765
LOC732360	-0.165174729687499	6.67945545703125	-3.78964048589291	0.000289082004471636	0.0236986500346888	0.230751598284383
HAMP	-0.226352021875	5.8890051890625	-3.78802321729439	0.000290682765523356	0.0236986500346888	0.225777904515564
ZIC1	0.0885524453125004	5.40774940703125	3.78761814677865	0.000291085023834819	0.0236986500346888	0.224532390893983
GPR116	0.0624696625000001	5.66567629921875	3.7858651598711	0.00029283197103892	0.0236986500346888	0.219143341919932
SLC6A12	0.1200941328125	6.61173180703125	3.78513320671023	0.000293564358537812	0.0236986500346888	0.216893668241932
FLT3LG	-0.1104095390625	5.5190328078125	-3.78271726864491	0.000295994152977135	0.0237598018389781	0.209470337967519
ZNF787	-0.1565274421875	6.58086116796875	-3.77750306791523	0.000301303806209099	0.0239258309205581	0.193459959484172
DNMBP	0.140600792187501	7.32413709921875	3.77672497843034	0.000302103887557748	0.0239258309205581	0.191072103463253
ARHGAP44	-0.06003804296875	6.08617520117187	-3.77530358080551	0.000303570694128014	0.0239258309205581	0.186710886149486
INTS5	-0.0923389375000004	6.86823627578125	-3.77299802963139	0.000305964353740902	0.0239258309205581	0.17963924326564
CTC-425F1.4	-0.33802100390625	8.06169558085938	-3.77098340348547	0.000308070696703021	0.0239258309205581	0.173462352196845
KCNF1	-0.265490657812499	6.26945390546875	-3.77089225702234	0.000308166318866986	0.0239258309205581	0.173182948378577
TMEM126B	0.1895062609375	9.25801081640625	3.7630938234959	0.00031645332538377	0.0244357002557207	0.149294462485911
LOC101928143	-0.1709239453125	8.239207540625	-3.75675068001001	0.000323350131228396	0.024567693393011	0.129888887178343
LOC101930388	-0.1709239453125	8.239207540625	-3.75675068001001	0.000323350131228396	0.024567693393011	0.129888887178343
NUMB	-0.1709239453125	8.239207540625	-3.75675068001001	0.000323350131228396	0.024567693393011	0.129888887178343
SET	0.161325320052084	9.33536834882812	3.75455304479831	0.000325772832120182	0.0246201085040614	0.123170903603223
DCLRE1C	0.185136224218751	7.49344147460937	3.73670802242575	0.000346096170178349	0.0260176422534073	0.0687203096823232
TTTY15	-0.0727987109375001	5.35356160546875	-3.72964962689941	0.000354463584453802	0.0265064137258927	0.0472323314912346
KCNC1	0.0969812718750004	6.287921909375	3.72272070988838	0.000362864685682931	0.0269095102650572	0.026165811746421
NUDT6	-0.0810640609374996	5.00731568515625	-3.72092357700971	0.000365074427642	0.0269095102650572	0.0207062719863842
COMMD3	0.126147964062499	9.37878595234375	3.71959338178439	0.000366718272703985	0.0269095102650572	0.0166664239449705
KIZ	0.142017328125	6.38943010625	3.71901923982568	0.000367429968427724	0.0269095102650572	0.0149230440256947
FAM216A	-0.173848428125	6.6040233421875	-3.70875259028746	0.000380380510614476	0.0276830126477218	-0.0162201386939129
SUPT20H	0.0657281403124997	6.69820605015625	3.70757889659284	0.000381888406457874	0.0276830126477218	-0.0197766587633206
ABR	-0.182930942187499	7.55273596875	-3.7012852833859	0.000390071630329969	0.0281326788006508	-0.0388342079590807
GPR4	0.0780520062500008	5.98741057265625	3.69037975100316	0.000404648035556542	0.0290365620666028	-0.0718037420374724
MARS	0.0897798937500002	7.5143498125	3.68237712129542	0.000415672517126459	0.029474160236344	-0.0959541660360346
MIR6758	0.0897798937500002	7.5143498125	3.68237712129542	0.000415672517126459	0.029474160236344	-0.0959541660360346
THEG	0.113389009375001	7.2395296109375	3.68144877647521	0.00041696974996517	0.029474160236344	-0.0987533706288355
RTCB	0.154755746875	9.1227920640625	3.6785633974353	0.00042102629385574	0.029613572193576	-0.107450407870716
H3F3AP4	-0.0792966238281257	13.2829258677734	-3.6736908803329	0.000427961885927543	0.0299531156416676	-0.122126225000136
LMAN2L	0.1013556203125	8.31609291796875	3.67051574727391	0.000432539723556349	0.0300482136195369	-0.131682283121719
ACAP2	-0.11334068125	7.423515240625	-3.66780267278757	0.000436488229585982	0.0300482136195369	-0.139843129403567
PSMB4	0.149203974218749	10.3248794378906	3.66741804594555	0.000437050766853057	0.0300482136195369	-0.140999733972194
RIPK2	0.10116560859375	7.69440660507813	3.66692004809493	0.000437780139304908	0.0300482136195369	-0.142497128511653
RAC1	0.179579628125001	10.7492010375	3.65162509317937	0.000460753207961477	0.031320404326976	-0.188417107278312
ZNF7	0.107887415625	6.0231091765625	3.64860673777994	0.000465420137652516	0.031320404326976	-0.197463207114459
EPB41L4A	0.0798145218750004	5.6737180125	3.6478498398107	0.000466597465226195	0.031320404326976	-0.199730829356021
C21orf59	0.12479995	8.1604763546875	3.64765959791992	0.000466893824359076	0.031320404326976	-0.200300731053582
GH1	0.0536926930397732	6.25045352791193	3.64728900373574	0.000467471650236459	0.031320404326976	-0.201410848582769
JUN	-0.0998869054687499	5.64991589804688	-3.64521562437036	0.000470716993325255	0.031320404326976	-0.207620210367113
HIST1H2BO	0.0775390312500003	5.039566184375	3.64420488267608	0.000472306800287085	0.031320404326976	-0.210646283139783
FLT3	0.196264804687501	7.34983539765625	3.64316334985221	0.00047395037516187	0.031320404326976	-0.213763925177463
SLC41A3	0.13834640625	8.0265439484375	3.63677335722151	0.000484153551556821	0.0318465447246265	-0.232877512431744
RPL30	-0.0895400531249988	13.3491184546875	-3.63288201715727	0.000490468875570748	0.0318731955926561	-0.244505627778361
CDH16	0.115169878125	6.18062831875	3.63262278535173	0.000490892355274768	0.0318731955926561	-0.245279953807232
RPL12	0.0886880989583335	12.6395153661458	3.63227680756492	0.000491458083795267	0.0318731955926561	-0.24631332968167
HSPB1	-0.3474639796875	6.80502506796875	-3.63101169091843	0.000493532026350249	0.0318731955926561	-0.250091424441408
GOLPH3	-0.156917853124999	9.8018393140625	-3.62207431524088	0.000508421847819588	0.0326079066568343	-0.276755227981307
CNOT7	0.13652655625	9.57510439375	3.62111167586063	0.000510050826960548	0.0326079066568343	-0.279624405571599
YTHDF2	-0.167787259374999	9.1985693234375	-3.61985050428656	0.000512192482071017	0.0326079066568343	-0.283382553479175
ABCD4	0.0856497851562502	7.10601806679688	3.61873808452905	0.000514088618463603	0.0326079066568343	-0.286696670848945
EIF3F	0.0706995585937498	8.26820219804688	3.61554297703164	0.000519571854470593	0.0328092307036364	-0.296211524651361
N4BP2L1	0.0682268067708337	7.04212726953125	3.60187339598987	0.000543663708443978	0.0341275435284876	-0.336851665802778
EPN3	0.0916154656249998	5.304017415625	3.60099206149659	0.000545252842128849	0.0341275435284876	-0.339468164185695
PTAFR	0.161488675000001	9.18167706640625	3.59757343704442	0.000551458763477217	0.0343645882082645	-0.349613053534696
POFUT1	-0.0780691015624999	5.787063628125	-3.59209280388118	0.000561547937368275	0.0345952996786891	-0.365862766720798
RP11-414H17.5	0.0976088156249996	6.2775610109375	3.59118806512608	0.000563230196837635	0.0345952996786891	-0.368543566399167
RNF11B	0.0514311265625003	4.99177999609375	3.58985632655513	0.000565715113199707	0.0345952996786891	-0.372488722028256
GNMT	0.117039025	5.928411009375	3.5896381183835	0.000566123262165825	0.0345952996786891	-0.373135045024721
TNFSF11	0.05982349609375	5.23588597929688	3.58899082316765	0.000567335643660935	0.0345952996786891	-0.375052140816146
EGFR	0.0591344507812502	6.56478146523438	3.58382715705839	0.000577095728914933	0.0350120879501109	-0.390336587122428
SLC7A2	-0.0810051906249996	5.4251529390625	-3.58277748229567	0.000579099146134294	0.0350120879501109	-0.393441710241698
PRDM4	0.0804539515625009	7.25755305	3.57827711300503	0.000587763577729039	0.0353853597981957	-0.40674726268705
GCHFR	0.1276957859375	6.75743572109375	3.57619746160622	0.000591808863515671	0.0354785668051926	-0.412891828606485
HMGCL	0.127671028125001	8.6086797359375	3.57422262452514	0.000595674689780263	0.0355292347784643	-0.41872435421155
LOC100507630	-0.3248108984375	5.96850306953125	-3.57321552075641	0.000597655342909133	0.0355292347784643	-0.421697872271361
NUP50	0.141660634374999	7.78247265195312	3.57161303137475	0.00060081980613285	0.0355381610507127	-0.426428061663155
ERICH1	0.117454215625	6.29994980625	3.56835261658054	0.000607307300195506	0.0355381610507127	-0.436047406146177
INTS8	0.205298209375	9.0623954921875	3.56722396239479	0.000609568498351569	0.0355381610507127	-0.43937586440008
